zipcode,median_income
ZCTA5 70538,37370
ZCTA5 70541,27656
ZCTA5 70542,49231
ZCTA5 70543,49609
ZCTA5 70544,36913
ZCTA5 70546,37010
ZCTA5 70548,39389
ZCTA5 70549,46133
ZCTA5 70550,0
ZCTA5 70552,38250
ZCTA5 70554,26875
ZCTA5 70555,63750
ZCTA5 70556,0
ZCTA5 70558,0
ZCTA5 70559,49375
ZCTA5 70560,40138
ZCTA5 70563,61297
ZCTA5 70570,26153
ZCTA5 70575,26328
ZCTA5 70576,33438
ZCTA5 70577,34527
ZCTA5 70578,42765
ZCTA5 70580,0
ZCTA5 70581,47656
ZCTA5 70582,47820
ZCTA5 70583,44317
ZCTA5 70584,45700
ZCTA5 70585,41000
ZCTA5 70586,30620
ZCTA5 70589,33814
ZCTA5 70591,39731
ZCTA5 70592,80664
ZCTA5 70601,28830
ZCTA5 70605,64343
ZCTA5 70607,40089
ZCTA5 70611,64305
ZCTA5 70615,30603
ZCTA5 70630,59132
ZCTA5 70631,72188
ZCTA5 70632,68500
ZCTA5 70633,46497
ZCTA5 70634,45922
ZCTA5 70637,50147
ZCTA5 70638,38000
ZCTA5 70639,35550
ZCTA5 70640,27778
ZCTA5 70643,58304
ZCTA5 70644,0
ZCTA5 70645,62269
ZCTA5 70646,68918
ZCTA5 70647,49105
ZCTA5 70648,49503
ZCTA5 70650,70833
ZCTA5 70651,0
ZCTA5 70652,46199
ZCTA5 70653,37587
ZCTA5 70654,0
ZCTA5 70655,37481
ZCTA5 70656,32500
ZCTA5 70657,63072
ZCTA5 70658,53750
ZCTA5 70659,45765
ZCTA5 70660,53571
ZCTA5 70661,34688
ZCTA5 70662,24651
ZCTA5 70663,53019
ZCTA5 70665,63707
ZCTA5 70668,41061
ZCTA5 70669,51427
ZCTA5 70706,60919
ZCTA5 70710,65956
ZCTA5 70711,50816
ZCTA5 70712,72250
ZCTA5 70714,47297
ZCTA5 70715,43155
ZCTA5 70719,57018
ZCTA5 70721,24289
ZCTA5 70722,48456
ZCTA5 70723,31458
ZCTA5 70725,53155
ZCTA5 70726,61367
ZCTA5 70729,0
ZCTA5 70730,50679
ZCTA5 70732,44643
ZCTA5 70733,48681
ZCTA5 70734,77140
ZCTA5 70736,32917
ZCTA5 70737,70038
ZCTA5 70739,80085
ZCTA5 70740,44643
ZCTA5 70743,51000
ZCTA5 70744,35595
ZCTA5 70747,40357
ZCTA5 70748,51406
ZCTA5 70749,47744
ZCTA5 70750,26417
ZCTA5 70752,68026
ZCTA5 70753,30365
ZCTA5 70754,49425
ZCTA5 70755,68000
ZCTA5 70756,100625
ZCTA5 70757,37162
ZCTA5 70759,34651
ZCTA5 70760,33813
ZCTA5 70761,24395
ZCTA5 70762,66940
ZCTA5 70763,73415
ZCTA5 70764,47912
ZCTA5 70767,51507
ZCTA5 70769,87820
ZCTA5 70770,59120
ZCTA5 70772,41500
ZCTA5 70773,0
ZCTA5 70774,69673
ZCTA5 70775,53201
ZCTA5 70776,70469
ZCTA5 70777,52464
ZCTA5 70778,61471
ZCTA5 70780,39519
ZCTA5 70782,30250
ZCTA5 70783,53304
ZCTA5 70785,58291
ZCTA5 70787,0
ZCTA5 70788,41293
ZCTA5 70789,35313
ZCTA5 70791,72500
ZCTA5 70801,0
ZCTA5 70802,25487
ZCTA5 70803,23875
ZCTA5 70805,26185
ZCTA5 70806,40641
ZCTA5 70807,26674
ZCTA5 70808,62562
ZCTA5 70809,66089
ZCTA5 70810,74083
ZCTA5 70811,44916
ZCTA5 70812,36521
ZCTA5 70814,51146
ZCTA5 70815,49044
ZCTA5 70816,48926
ZCTA5 70817,83949
ZCTA5 70818,66506
ZCTA5 70819,53101
ZCTA5 70820,25425
ZCTA5 70836,0
ZCTA5 71001,31204
ZCTA5 71003,28367
ZCTA5 71004,35000
ZCTA5 71006,68351
ZCTA5 71007,62083
ZCTA5 71008,35000
ZCTA5 71016,45714
ZCTA5 71018,33253
ZCTA5 71019,38156
ZCTA5 71021,15227
ZCTA5 71023,32129
ZCTA5 71024,26141
ZCTA5 71027,45625
ZCTA5 71028,34229
ZCTA5 71029,33750
ZCTA5 71030,53620
ZCTA5 71031,42946
ZCTA5 71032,43266
ZCTA5 71033,53677
ZCTA5 71034,58125
ZCTA5 71037,55211
ZCTA5 71038,27411
ZCTA5 71039,29437
ZCTA5 71040,27950
ZCTA5 71043,34583
ZCTA5 71044,47656
ZCTA5 71045,40709
ZCTA5 71046,44009
ZCTA5 71047,55765
ZCTA5 71048,0
ZCTA5 71049,44722
ZCTA5 71051,46902
ZCTA5 71052,30940
ZCTA5 71055,35233
ZCTA5 71060,50139
ZCTA5 71061,34866
ZCTA5 71063,30278
ZCTA5 71064,30106
ZCTA5 71065,30313
ZCTA5 71067,43227
ZCTA5 71068,34429
ZCTA5 71069,24009
ZCTA5 71070,43750
ZCTA5 71071,41417
ZCTA5 71072,50909
ZCTA5 71073,30938
ZCTA5 71075,26663
ZCTA5 71078,62762
ZCTA5 71079,0
ZCTA5 71082,32862
ZCTA5 71101,20597
ZCTA5 71103,20523
ZCTA5 71104,40681
ZCTA5 71105,56420
ZCTA5 71106,51771
ZCTA5 71107,39362
ZCTA5 71108,31291
ZCTA5 71109,22397
ZCTA5 71110,56650
ZCTA5 71111,51590
ZCTA5 71112,51403
ZCTA5 71115,56921
ZCTA5 71118,45636
ZCTA5 71119,52381
ZCTA5 71129,37591
ZCTA5 71201,45121
ZCTA5 71202,22788
ZCTA5 71203,40651
ZCTA5 71209,0
ZCTA5 71219,47955
ZCTA5 71220,30480
ZCTA5 71222,31018
ZCTA5 71223,15625
ZCTA5 71225,49375
ZCTA5 71226,25764
ZCTA5 71227,61830
ZCTA5 71229,40208
ZCTA5 71232,38028
ZCTA5 71233,21875
ZCTA5 71234,51486
ZCTA5 71235,48523
ZCTA5 71237,26833
ZCTA5 71238,56371
ZCTA5 71241,36389
ZCTA5 71243,54432
ZCTA5 71245,24880
ZCTA5 71247,33750
ZCTA5 71250,0
ZCTA5 71251,32376
ZCTA5 71253,25000
ZCTA5 71254,20645
ZCTA5 71256,29076
ZCTA5 71259,44167
ZCTA5 71260,41675
ZCTA5 71261,22992
ZCTA5 71263,37478
ZCTA5 71264,40694
ZCTA5 71266,45893
ZCTA5 71268,60833
ZCTA5 71269,32733
ZCTA5 71270,31629
ZCTA5 71272,0
ZCTA5 71275,41484
ZCTA5 71276,37813
ZCTA5 71277,45208
ZCTA5 71279,0
ZCTA5 71280,47068
ZCTA5 71282,24554
ZCTA5 71286,35893
ZCTA5 71291,47562
ZCTA5 71292,35358
ZCTA5 71295,29951
ZCTA5 71301,30867
ZCTA5 71302,28314
ZCTA5 71303,53356
ZCTA5 71316,0
ZCTA5 71322,33000
ZCTA5 71323,32614
ZCTA5 71325,30481
ZCTA5 71326,29559
ZCTA5 71327,44032
ZCTA5 71328,51149
ZCTA5 71331,48594
ZCTA5 71333,20208
ZCTA5 71334,23025
ZCTA5 71336,32857
ZCTA5 71339,0
ZCTA5 71340,36750
ZCTA5 71341,41847
ZCTA5 71342,31266
ZCTA5 71343,35541
ZCTA5 71345,0
ZCTA5 71346,39152
ZCTA5 71350,41875
ZCTA5 71351,29740
ZCTA5 71353,26756
ZCTA5 71354,38319
ZCTA5 71355,40505
ZCTA5 71356,27784
ZCTA5 71357,27188
ZCTA5 71358,35944
ZCTA5 71360,46235
ZCTA5 71362,39237
ZCTA5 71366,21206
ZCTA5 71367,0
ZCTA5 71368,23828
ZCTA5 71369,25378
ZCTA5 71371,48889
ZCTA5 71373,34911
ZCTA5 71375,18782
ZCTA5 71377,0
ZCTA5 71378,25750
ZCTA5 71401,113292
ZCTA5 71403,56763
ZCTA5 71404,50694
ZCTA5 71405,50851
ZCTA5 71406,68109
ZCTA5 71407,23221
ZCTA5 71409,46646
ZCTA5 71410,39500
ZCTA5 71411,28654
ZCTA5 71414,22500
ZCTA5 71416,26944
ZCTA5 71417,33698
ZCTA5 71418,28125
ZCTA5 71419,39421
ZCTA5 71422,36055
ZCTA5 71423,47224
ZCTA5 71424,41800
ZCTA5 71425,41106
ZCTA5 71426,53417
ZCTA5 71427,25800
ZCTA5 71429,42130
ZCTA5 71430,42159
ZCTA5 71432,40641
ZCTA5 71433,44167
ZCTA5 71435,33661
ZCTA5 71438,52008
ZCTA5 71439,31816
ZCTA5 71441,0
ZCTA5 71446,46353
ZCTA5 71447,37830
ZCTA5 71449,41492
ZCTA5 71450,60625
ZCTA5 71452,37083
ZCTA5 71454,39878
ZCTA5 71455,0
ZCTA5 71456,35833
ZCTA5 71457,26648
ZCTA5 71459,44786
ZCTA5 71461,44107
ZCTA5 71462,37130
ZCTA5 71463,35360
ZCTA5 71465,43207
ZCTA5 71466,40625
ZCTA5 71467,43214
ZCTA5 71468,33618
ZCTA5 71469,42171
ZCTA5 71472,0
ZCTA5 71473,43583
ZCTA5 71474,73214
ZCTA5 71479,40521
ZCTA5 71480,37115
ZCTA5 71483,33827
ZCTA5 71485,67188
ZCTA5 71486,34926
ZCTA5 71601,27326
ZCTA5 71602,42319
ZCTA5 71603,39388
ZCTA5 71630,36058
ZCTA5 71631,23125
ZCTA5 71635,37285
ZCTA5 71638,26741
ZCTA5 71639,26035
ZCTA5 71640,21466
ZCTA5 71642,31875
ZCTA5 71643,28125
ZCTA5 71644,31786
ZCTA5 71646,36768
ZCTA5 71647,46389
ZCTA5 71651,0
ZCTA5 71652,35850
ZCTA5 71653,41616
ZCTA5 71654,22078
ZCTA5 71655,32034
ZCTA5 71658,30511
ZCTA5 71659,0
ZCTA5 71660,66838
ZCTA5 71661,18214
ZCTA5 71662,25909
ZCTA5 71663,38424
ZCTA5 71665,41103
ZCTA5 71666,0
ZCTA5 71667,32126
ZCTA5 71670,42019
ZCTA5 71671,34867
ZCTA5 71674,36141
ZCTA5 71675,43750
ZCTA5 71676,23269
ZCTA5 71677,20000
ZCTA5 71701,30706
ZCTA5 71711,0
ZCTA5 71720,28717
ZCTA5 71722,28750
ZCTA5 71724,35577
ZCTA5 71725,41000
ZCTA5 71726,30955
ZCTA5 71730,40423
ZCTA5 71740,29864
ZCTA5 71742,35205
ZCTA5 71743,36350
ZCTA5 71744,32591
ZCTA5 71745,27292
ZCTA5 71747,35500
ZCTA5 71749,45483
ZCTA5 71751,60792
ZCTA5 71752,25117
ZCTA5 71753,40243
ZCTA5 71758,31618
ZCTA5 71759,42188
ZCTA5 71762,33241
ZCTA5 71763,39813
ZCTA5 71764,33649
ZCTA5 71765,33099
ZCTA5 71766,41250
ZCTA5 71770,35462
ZCTA5 71772,0
ZCTA5 71801,31480
ZCTA5 71820,0
ZCTA5 71822,34951
ZCTA5 71823,30000
ZCTA5 71825,53727
ZCTA5 71826,26705
ZCTA5 71827,34500
ZCTA5 71832,38201
ZCTA5 71833,42750
ZCTA5 71834,50500
ZCTA5 71835,39063
ZCTA5 71836,37917
ZCTA5 71837,42759
ZCTA5 71838,30972
ZCTA5 71839,22188
ZCTA5 71841,41667
ZCTA5 71842,31932
ZCTA5 71845,29125
ZCTA5 71846,49159
ZCTA5 71847,33262
ZCTA5 71851,37857
ZCTA5 71852,37038
ZCTA5 71853,26892
ZCTA5 71854,39431
ZCTA5 71855,43333
ZCTA5 71857,26878
ZCTA5 71858,30515
ZCTA5 71859,36313
ZCTA5 71860,24743
ZCTA5 71861,42500
ZCTA5 71862,52981
ZCTA5 71865,30341
ZCTA5 71866,59000
ZCTA5 71901,32758
ZCTA5 71909,50542
ZCTA5 71913,40099
ZCTA5 71921,41827
ZCTA5 71922,38333
ZCTA5 71923,35743
ZCTA5 71929,53750
ZCTA5 71933,56875
ZCTA5 71935,32717
ZCTA5 71937,33108
ZCTA5 71940,30324
ZCTA5 71941,45795
ZCTA5 71943,31987
ZCTA5 71944,35000
ZCTA5 71945,22566
ZCTA5 71949,38587
ZCTA5 71950,29695
ZCTA5 71952,90688
ZCTA5 71953,33774
ZCTA5 71956,30793
ZCTA5 71957,39174
ZCTA5 71958,33897
ZCTA5 71959,34044
ZCTA5 71960,32240
ZCTA5 71961,32379
ZCTA5 71962,30833
ZCTA5 71964,43207
ZCTA5 71965,0
ZCTA5 71968,60750
ZCTA5 71969,50313
ZCTA5 71970,33750
ZCTA5 71971,26447
ZCTA5 71972,0
ZCTA5 71973,28276
ZCTA5 71998,0
ZCTA5 71999,0
ZCTA5 72001,37361
ZCTA5 72002,56588
ZCTA5 72003,55278
ZCTA5 72004,31842
ZCTA5 72005,24500
ZCTA5 72006,30933
ZCTA5 72007,63882
ZCTA5 72010,36645
ZCTA5 72011,53684
ZCTA5 72012,47684
ZCTA5 72013,43176
ZCTA5 72014,0
ZCTA5 72015,51654
ZCTA5 72016,47857
ZCTA5 72017,34280
ZCTA5 72019,69930
ZCTA5 72020,35872
ZCTA5 72021,33793
ZCTA5 72022,62222
ZCTA5 72023,59455
ZCTA5 72024,55000
ZCTA5 72025,45435
ZCTA5 72026,0
ZCTA5 72027,48618
ZCTA5 72029,25111
ZCTA5 72030,27014
ZCTA5 72031,34784
ZCTA5 72032,46402
ZCTA5 72034,51435
ZCTA5 72035,0
ZCTA5 72036,23036
ZCTA5 72037,0
ZCTA5 72038,92083
ZCTA5 72039,40104
ZCTA5 72040,32220
ZCTA5 72041,37200
ZCTA5 72042,34435
ZCTA5 72044,45924
ZCTA5 72045,44135
ZCTA5 72046,37479
ZCTA5 72047,49219
ZCTA5 72048,48750
ZCTA5 72051,37796
ZCTA5 72055,39153
ZCTA5 72057,52629
ZCTA5 72058,54696
ZCTA5 72059,0
ZCTA5 72060,37176
ZCTA5 72061,0
ZCTA5 72063,45234
ZCTA5 72064,39750
ZCTA5 72065,55044
ZCTA5 72067,34467
ZCTA5 72068,40893
ZCTA5 72069,38547
ZCTA5 72070,39167
ZCTA5 72072,47500
ZCTA5 72073,40179
ZCTA5 72074,26500
ZCTA5 72076,43416
ZCTA5 72079,29798
ZCTA5 72080,37000
ZCTA5 72081,41444
ZCTA5 72082,32778
ZCTA5 72083,40000
ZCTA5 72084,41667
ZCTA5 72085,30875
ZCTA5 72086,53675
ZCTA5 72087,62829
ZCTA5 72088,35926
ZCTA5 72099,0
ZCTA5 72101,32140
ZCTA5 72102,53140
ZCTA5 72103,45037
ZCTA5 72104,38975
ZCTA5 72106,44593
ZCTA5 72107,54375
ZCTA5 72108,56042
ZCTA5 72110,33008
ZCTA5 72111,53438
ZCTA5 72112,26706
ZCTA5 72113,59099
ZCTA5 72114,16662
ZCTA5 72116,59622
ZCTA5 72117,36808
ZCTA5 72118,42909
ZCTA5 72119,0
ZCTA5 72120,61736
ZCTA5 72121,36778
ZCTA5 72122,53333
ZCTA5 72123,26250
ZCTA5 72125,42083
ZCTA5 72126,47000
ZCTA5 72127,42443
ZCTA5 72128,33333
ZCTA5 72129,33375
ZCTA5 72130,46181
ZCTA5 72131,50673
ZCTA5 72132,49850
ZCTA5 72134,47188
ZCTA5 72135,66292
ZCTA5 72136,39167
ZCTA5 72137,42381
ZCTA5 72139,34063
ZCTA5 72140,45625
ZCTA5 72141,32798
ZCTA5 72142,41858
ZCTA5 72143,43758
ZCTA5 72149,0
ZCTA5 72150,51172
ZCTA5 72152,38750
ZCTA5 72153,26229
ZCTA5 72156,36000
ZCTA5 72157,46944
ZCTA5 72160,36179
ZCTA5 72165,0
ZCTA5 72166,0
ZCTA5 72167,60284
ZCTA5 72168,0
ZCTA5 72169,37500
ZCTA5 72170,28125
ZCTA5 72173,62260
ZCTA5 72175,18214
ZCTA5 72176,47170
ZCTA5 72179,30625
ZCTA5 72181,0
ZCTA5 72201,68578
ZCTA5 72202,35019
ZCTA5 72204,31824
ZCTA5 72205,49235
ZCTA5 72206,34038
ZCTA5 72207,63930
ZCTA5 72209,32538
ZCTA5 72210,53174
ZCTA5 72211,62167
ZCTA5 72212,99205
ZCTA5 72223,89761
ZCTA5 72227,63312
ZCTA5 72301,30782
ZCTA5 72311,15208
ZCTA5 72315,37920
ZCTA5 72320,29167
ZCTA5 72321,55000
ZCTA5 72322,30962
ZCTA5 72324,40272
ZCTA5 72325,0
ZCTA5 72326,30893
ZCTA5 72327,31429
ZCTA5 72328,0
ZCTA5 72329,71563
ZCTA5 72330,43235
ZCTA5 72331,31500
ZCTA5 72332,0
ZCTA5 72333,21094
ZCTA5 72335,37994
ZCTA5 72338,0
ZCTA5 72339,23281
ZCTA5 72340,0
ZCTA5 72341,47885
ZCTA5 72342,22992
ZCTA5 72346,31513
ZCTA5 72347,26333
ZCTA5 72348,27813
ZCTA5 72350,28188
ZCTA5 72351,40000
ZCTA5 72353,0
ZCTA5 72354,27009
ZCTA5 72355,35000
ZCTA5 72358,24926
ZCTA5 72359,16645
ZCTA5 72360,24128
ZCTA5 72364,60313
ZCTA5 72365,26218
ZCTA5 72366,30020
ZCTA5 72367,23804
ZCTA5 72368,38977
ZCTA5 72370,26771
ZCTA5 72372,40160
ZCTA5 72373,20104
ZCTA5 72374,43854
ZCTA5 72376,50800
ZCTA5 72377,0
ZCTA5 72379,40859
ZCTA5 72383,0
ZCTA5 72384,23047
ZCTA5 72386,45385
ZCTA5 72389,31000
ZCTA5 72390,22648
ZCTA5 72392,36000
ZCTA5 72394,30972
ZCTA5 72395,49071
ZCTA5 72396,41232
ZCTA5 72401,39651
ZCTA5 72404,55060
ZCTA5 72410,23942
ZCTA5 72411,37106
ZCTA5 72412,35795
ZCTA5 72413,43516
ZCTA5 72414,57500
ZCTA5 72415,32656
ZCTA5 72416,49634
ZCTA5 72417,41806
ZCTA5 72419,38375
ZCTA5 72421,35556
ZCTA5 72422,27723
ZCTA5 72424,40625
ZCTA5 72425,54018
ZCTA5 72426,43750
ZCTA5 72427,35455
ZCTA5 72428,68750
ZCTA5 72429,42188
ZCTA5 72430,38750
ZCTA5 72431,34861
ZCTA5 72432,38014
ZCTA5 72433,27895
ZCTA5 72434,43906
ZCTA5 72435,45966
ZCTA5 72436,53526
ZCTA5 72437,37576
ZCTA5 72438,33021
ZCTA5 72440,30313
ZCTA5 72441,0
ZCTA5 72442,36821
ZCTA5 72443,41929
ZCTA5 72444,32946
ZCTA5 72445,32813
ZCTA5 72447,53167
ZCTA5 72449,25000
ZCTA5 72450,42627
ZCTA5 72453,36500
ZCTA5 72454,31940
ZCTA5 72455,37062
ZCTA5 72456,29375
ZCTA5 72457,29583
ZCTA5 72458,54265
ZCTA5 72459,22357
ZCTA5 72460,31155
ZCTA5 72461,39306
ZCTA5 72462,24375
ZCTA5 72464,15938
ZCTA5 72466,55083
ZCTA5 72467,0
ZCTA5 72469,32031
ZCTA5 72470,25833
ZCTA5 72471,31371
ZCTA5 72472,34793
ZCTA5 72473,37788
ZCTA5 72476,37667
ZCTA5 72478,41806
ZCTA5 72479,42404
ZCTA5 72482,24712
ZCTA5 72501,36898
ZCTA5 72512,29045
ZCTA5 72513,30766
ZCTA5 72515,0
ZCTA5 72517,30313
ZCTA5 72519,32157
ZCTA5 72520,0
ZCTA5 72521,31355
ZCTA5 72522,43854
ZCTA5 72523,21435
ZCTA5 72524,41902
ZCTA5 72526,46429
ZCTA5 72527,52017
ZCTA5 72528,0
ZCTA5 72529,34496
ZCTA5 72530,36125
ZCTA5 72531,35500
ZCTA5 72532,32279
ZCTA5 72533,32400
ZCTA5 72534,50288
ZCTA5 72536,37759
ZCTA5 72537,27455
ZCTA5 72538,26212
ZCTA5 72539,57536
ZCTA5 72540,42969
ZCTA5 72542,37366
ZCTA5 72543,43515
ZCTA5 72544,27857
ZCTA5 72546,0
ZCTA5 72550,55278
ZCTA5 72553,0
ZCTA5 72554,28603
ZCTA5 72555,0
ZCTA5 72556,40881
ZCTA5 72560,30059
ZCTA5 72561,37361
ZCTA5 72562,40278
ZCTA5 72564,16214
ZCTA5 72565,42054
ZCTA5 72566,28608
ZCTA5 72567,0
ZCTA5 72568,32371
ZCTA5 72569,0
ZCTA5 72571,0
ZCTA5 72572,0
ZCTA5 72573,55156
ZCTA5 72576,39038
ZCTA5 72577,37386
ZCTA5 72578,48523
ZCTA5 72579,31433
ZCTA5 72581,55278
ZCTA5 72583,29340
ZCTA5 72584,40000
ZCTA5 72585,83208
ZCTA5 72587,0
ZCTA5 72601,39615
ZCTA5 72611,38990
ZCTA5 72616,36467
ZCTA5 72617,14886
ZCTA5 72619,36075
ZCTA5 72623,39500
ZCTA5 72624,25950
ZCTA5 72626,32028
ZCTA5 72628,28438
ZCTA5 72629,20694
ZCTA5 72630,28750
ZCTA5 72631,45324
ZCTA5 72632,37558
ZCTA5 72633,40069
ZCTA5 72634,35091
ZCTA5 72635,41232
ZCTA5 72636,56250
ZCTA5 72638,38842
ZCTA5 72639,25625
ZCTA5 72640,40042
ZCTA5 72641,28564
ZCTA5 72642,46154
ZCTA5 72644,28750
ZCTA5 72645,29559
ZCTA5 72648,56563
ZCTA5 72650,35758
ZCTA5 72651,34922
ZCTA5 72653,38788
ZCTA5 72655,37375
ZCTA5 72658,34134
ZCTA5 72660,38472
ZCTA5 72661,29426
ZCTA5 72662,34268
ZCTA5 72663,28772
ZCTA5 72666,0
ZCTA5 72668,31442
ZCTA5 72669,31250
ZCTA5 72670,87794
ZCTA5 72672,27885
ZCTA5 72675,40785
ZCTA5 72677,20000
ZCTA5 72679,0
ZCTA5 72680,31528
ZCTA5 72682,51167
ZCTA5 72683,50625
ZCTA5 72685,37826
ZCTA5 72686,0
ZCTA5 72687,32967
ZCTA5 72701,35604
ZCTA5 72703,41586
ZCTA5 72704,57110
ZCTA5 72712,77266
ZCTA5 72714,70350
ZCTA5 72715,56195
ZCTA5 72717,37154
ZCTA5 72718,98523
ZCTA5 72719,61386
ZCTA5 72721,32750
ZCTA5 72722,47109
ZCTA5 72727,57069
ZCTA5 72729,26500
ZCTA5 72730,50576
ZCTA5 72732,53597
ZCTA5 72734,49702
ZCTA5 72736,46970
ZCTA5 72738,39630
ZCTA5 72739,57132
ZCTA5 72740,40668
ZCTA5 72742,41458
ZCTA5 72744,32117
ZCTA5 72745,54954
ZCTA5 72747,0
ZCTA5 72749,0
ZCTA5 72751,53172
ZCTA5 72752,30161
ZCTA5 72753,57781
ZCTA5 72756,47254
ZCTA5 72758,63807
ZCTA5 72760,34583
ZCTA5 72761,47591
ZCTA5 72762,56142
ZCTA5 72764,40943
ZCTA5 72768,34479
ZCTA5 72769,55650
ZCTA5 72773,41490
ZCTA5 72774,48365
ZCTA5 72776,38214
ZCTA5 72801,31301
ZCTA5 72802,48312
ZCTA5 72821,30972
ZCTA5 72823,39055
ZCTA5 72824,44942
ZCTA5 72826,0
ZCTA5 72827,14479
ZCTA5 72828,0
ZCTA5 72830,34240
ZCTA5 72832,40884
ZCTA5 72833,42014
ZCTA5 72834,39279
ZCTA5 72835,25833
ZCTA5 72837,45061
ZCTA5 72838,21012
ZCTA5 72839,25600
ZCTA5 72840,35711
ZCTA5 72841,22000
ZCTA5 72842,43750
ZCTA5 72843,44120
ZCTA5 72845,46548
ZCTA5 72846,36096
ZCTA5 72847,34056
ZCTA5 72851,34934
ZCTA5 72852,0
ZCTA5 72853,35714
ZCTA5 72854,27250
ZCTA5 72855,36713
ZCTA5 72856,42019
ZCTA5 72857,37019
ZCTA5 72858,45300
ZCTA5 72860,29974
ZCTA5 72863,39583
ZCTA5 72865,43750
ZCTA5 72901,27972
ZCTA5 72903,44167
ZCTA5 72904,28707
ZCTA5 72908,45214
ZCTA5 72916,66748
ZCTA5 72921,49714
ZCTA5 72923,43465
ZCTA5 72926,30139
ZCTA5 72927,35837
ZCTA5 72928,56563
ZCTA5 72930,60909
ZCTA5 72932,49659
ZCTA5 72933,55785
ZCTA5 72934,45044
ZCTA5 72935,28281
ZCTA5 72936,54188
ZCTA5 72937,39762
ZCTA5 72938,47778
ZCTA5 72940,48860
ZCTA5 72941,50107
ZCTA5 72943,34213
ZCTA5 72944,50781
ZCTA5 72945,30000
ZCTA5 72946,48114
ZCTA5 72947,36204
ZCTA5 72948,0
ZCTA5 72949,38618
ZCTA5 72950,39417
ZCTA5 72951,37285
ZCTA5 72952,31618
ZCTA5 72955,0
ZCTA5 72956,41026
ZCTA5 72958,36302
ZCTA5 72959,41641
ZCTA5 73002,51806
ZCTA5 73003,62936
ZCTA5 73004,55000
ZCTA5 73005,33974
ZCTA5 73006,41285
ZCTA5 73007,69375
ZCTA5 73008,45340
ZCTA5 73009,42788
ZCTA5 73010,61855
ZCTA5 73011,44306
ZCTA5 73012,96222
ZCTA5 73013,77908
ZCTA5 73014,59150
ZCTA5 73015,30905
ZCTA5 73016,66339
ZCTA5 73017,42159
ZCTA5 73018,43507
ZCTA5 73019,0
ZCTA5 73020,72500
ZCTA5 73021,67500
ZCTA5 73024,52344
ZCTA5 73025,129442
ZCTA5 73026,70982
ZCTA5 73027,45500
ZCTA5 73028,45054
ZCTA5 73029,37917
ZCTA5 73030,51684
ZCTA5 73032,45938
ZCTA5 73033,28750
ZCTA5 73034,75444
ZCTA5 73036,48805
ZCTA5 73038,36146
ZCTA5 73040,39940
ZCTA5 73041,55000
ZCTA5 73042,54531
ZCTA5 73043,29470
ZCTA5 73044,47658
ZCTA5 73045,56618
ZCTA5 73047,54143
ZCTA5 73048,55625
ZCTA5 73049,59821
ZCTA5 73050,60313
ZCTA5 73051,47547
ZCTA5 73052,42149
ZCTA5 73053,46875
ZCTA5 73054,51758
ZCTA5 73055,50437
ZCTA5 73056,56750
ZCTA5 73057,35903
ZCTA5 73058,0
ZCTA5 73059,49185
ZCTA5 73061,66250
ZCTA5 73062,31744
ZCTA5 73063,41000
ZCTA5 73064,70401
ZCTA5 73065,71585
ZCTA5 73066,31705
ZCTA5 73067,60214
ZCTA5 73068,50739
ZCTA5 73069,43907
ZCTA5 73071,48682
ZCTA5 73072,63108
ZCTA5 73073,62273
ZCTA5 73074,41250
ZCTA5 73075,44078
ZCTA5 73077,49938
ZCTA5 73078,81946
ZCTA5 73079,55179
ZCTA5 73080,52569
ZCTA5 73082,37176
ZCTA5 73084,33448
ZCTA5 73086,51683
ZCTA5 73089,72480
ZCTA5 73090,60104
ZCTA5 73092,41417
ZCTA5 73093,71750
ZCTA5 73095,42034
ZCTA5 73096,45430
ZCTA5 73097,38819
ZCTA5 73098,41602
ZCTA5 73099,68702
ZCTA5 73102,47664
ZCTA5 73103,48730
ZCTA5 73104,50994
ZCTA5 73105,34750
ZCTA5 73106,33797
ZCTA5 73107,39468
ZCTA5 73108,26547
ZCTA5 73109,30706
ZCTA5 73110,39777
ZCTA5 73111,25081
ZCTA5 73112,42237
ZCTA5 73114,34322
ZCTA5 73115,42736
ZCTA5 73116,71090
ZCTA5 73117,19771
ZCTA5 73118,51784
ZCTA5 73119,31138
ZCTA5 73120,47685
ZCTA5 73121,51618
ZCTA5 73122,44103
ZCTA5 73127,34240
ZCTA5 73128,70565
ZCTA5 73129,27689
ZCTA5 73130,60175
ZCTA5 73131,68750
ZCTA5 73132,51979
ZCTA5 73134,61311
ZCTA5 73135,53695
ZCTA5 73139,40182
ZCTA5 73141,36211
ZCTA5 73142,61740
ZCTA5 73145,60114
ZCTA5 73149,34736
ZCTA5 73150,80357
ZCTA5 73151,152875
ZCTA5 73159,45027
ZCTA5 73160,58351
ZCTA5 73162,69437
ZCTA5 73165,78281
ZCTA5 73169,64449
ZCTA5 73170,84474
ZCTA5 73173,90114
ZCTA5 73179,90505
ZCTA5 73401,48241
ZCTA5 73425,0
ZCTA5 73430,62589
ZCTA5 73432,49250
ZCTA5 73433,48152
ZCTA5 73434,48036
ZCTA5 73437,36042
ZCTA5 73438,40313
ZCTA5 73439,41954
ZCTA5 73440,35179
ZCTA5 73441,15000
ZCTA5 73442,52500
ZCTA5 73443,40673
ZCTA5 73444,"25,000"
ZCTA5 73446,44631
ZCTA5 73447,46932
